,product,소재지,region,city,category,농장수
5794,밀,전라남도 진도군,전라남도,진도군,맥류,1
5795,밀,경기도 평택시,경기도,평택시,맥류,1
5796,밀,전라북도 익산시,전라북도,익산시,맥류,2
5797,밀,경기도 여주시,경기도,여주시,맥류,4
5798,밀,전라남도 장성군,전라남도,장성군,맥류,1
5799,밀,충청북도 괴산군,충청북도,괴산군,맥류,3
5800,밀,경기도 고양시,경기도,고양시,맥류,1
5801,밀,충청남도 공주시,충청남도,공주시,맥류,2
5802,밀,전라북도 순창군,전라북도,순창군,맥류,1
5803,밀,전라남도 신안군,전라남도,신안군,맥류,1
5804,밀,충청북도 옥천군,충청북도,옥천군,맥류,1
5805,밀,충청남도 서천군,충청남도,서천군,맥류,1
5806,밀,충청남도 태안군,충청남도,태안군,맥류,1
5807,밀순,강원도 평창군,강원도,평창군,엽경채류,1
5808,밀순,경기도 성남시,경기도,성남시,엽경채류,1
5809,바나나,경상남도 진주시,경상남도,진주시,과실류,4
5810,바나나,경상남도 김해시,경상남도,김해시,과실류,1
5811,바나나,전라남도 진도군,전라남도,진도군,과실류,1
5812,바나나,전라남도 완도군,전라남도,완도군,과실류,1
5813,바나나,경기도 안성시,경기도,안성시,과실류,2
5814,바나나,전라남도 해남군,전라남도,해남군,과실류,4
5815,바나나,전라남도 신안군,전라남도,신안군,과실류,1
5816,바나나,경상북도 포항시,경상북도,포항시,과실류,2
5817,바나나,경기도 평택시,경기도,평택시,과실류,1
5818,바나나,전라남도 보성군,전라남도,보성군,과실류,1
5819,발아보리,전라북도 남원시,전라북도,남원시,맥류,2
5820,발아생두,경기도 김포시,경기도,김포시,두류,1
5821,발아현미,대전광역시 유성구,대전광역시,유성구,미곡류,1
5822,발아현미,경기도 화성시,경기도,화성시,미곡류,2
5823,발아현미,강원도 원주시,강원도,원주시,미곡류,2
5824,발아현미,경기도 여주시,경기도,여주시,미곡류,2
5825,발아현미,전라북도 정읍시,전라북도,정읍시,미곡류,1
5826,발아현미,경기도 평택시,경기도,평택시,미곡류,2
5827,발아현미,전라남도 곡성군,전라남도,곡성군,미곡류,2
5828,발아현미,전라남도 구례군,전라남도,구례군,미곡류,2
5829,발아현미,전라남도 보성군,전라남도,보성군,미곡류,1
5830,발아현미,경기도 안성시,경기도,안성시,미곡류,1
5831,발아현미,강원도 홍천군,강원도,홍천군,미곡류,1
5832,발아현미,전라남도 진도군,전라남도,진도군,미곡류,2
5833,발아현미,경상남도 고성군,경상남도,고성군,미곡류,1
5834,발아현미,대구광역시 달성군,대구광역시,달성군,미곡류,1
5835,발아현미,경기도 광주시,경기도,광주시,미곡류,1
5836,발아현미,충청북도 청주시,충청북도,청주시,미곡류,2
5837,발아현미,전라남도 해남군,전라남도,해남군,미곡류,1
5838,밤,전라남도 구례군,전라남도,구례군,수실류,197
5839,밤,전라북도 순창군,전라북도,순창군,수실류,225
5840,밤,전라남도 영광군,전라남도,영광군,수실류,2
5841,밤,전라남도 순천시,전라남도,순천시,수실류,148
5842,밤,경상남도 함양군,경상남도,함양군,수실류,14
5843,밤,경상남도 하동군,경상남도,하동군,수실류,28
5844,밤,경상남도 거창군,경상남도,거창군,수실류,120
5845,밤,경기도 양평군,경기도,양평군,수실류,7
5846,밤,전라남도 곡성군,전라남도,곡성군,수실류,32
5847,밤,전라남도 보성군,전라남도,보성군,수실류,24
5848,밤,전라북도 임실군,전라북도,임실군,수실류,9
5849,밤,전라남도 고흥군,전라남도,고흥군,수실류,3
5850,밤,전라북도 남원시,전라북도,남원시,수실류,8
5851,밤,경상남도 산청군,경상남도,산청군,수실류,2
5852,밤,전라남도 나주시,전라남도,나주시,수실류,3
5853,밤,경상남도 의령군,경상남도,의령군,수실류,5
5854,밤,전라남도 화순군,전라남도,화순군,수실류,7
5855,밤,충청남도 보령시,충청남도,보령시,수실류,5
5856,밤,충청북도 괴산군,충청북도,괴산군,수실류,3
5857,밤,전라북도 무주군,전라북도,무주군,수실류,4
5858,밤,세종특별자치시,세종특별자치시,.,수실류,1
5859,밤,경상남도 진주시,경상남도,진주시,수실류,1
5860,밤,강원도 원주시,강원도,원주시,수실류,1
5861,밤,강원도 춘천시,강원도,춘천시,수실류,3
5862,밤,충청남도 홍성군,충청남도,홍성군,수실류,4
5863,밤,강원도 삼척시,강원도,삼척시,수실류,1
5864,밤,충청남도 서천군,충청남도,서천군,수실류,7
5865,밤,충청북도 옥천군,충청북도,옥천군,수실류,2
5866,밤,전라북도 고창군,전라북도,고창군,수실류,1
5867,밤,경상북도 청도군,경상북도,청도군,수실류,2
5868,밤,전라남도 강진군,전라남도,강진군,수실류,1
5869,밤,전라남도 영암군,전라남도,영암군,수실류,2
5870,밤,경상북도 예천군,경상북도,예천군,수실류,1
5871,밤,인천광역시 강화군,인천광역시,강화군,수실류,1
5872,밤,전라북도 익산시,전라북도,익산시,수실류,1
5873,밤,강원도 화천군,강원도,화천군,수실류,1
5874,밤,대구광역시 군위군,대구광역시,군위군,수실류,1
5875,밤,충청남도 태안군,충청남도,태안군,수실류,1
5876,밤고구마,강원도 원주시,강원도,원주시,서류,1
5877,밤나무,전라남도 순천시,전라남도,순천시,약용작물류,1
5878,방아,경상북도 영양군,경상북도,영양군,조미채소류,1
5879,방울양배추,제주특별자치도 서귀포시,제주특별자치도,서귀포시,양채류,1
5880,방울양배추,제주특별자치도 제주시,제주특별자치도,제주시,양채류,1
5881,방울토마토,경상남도 합천군,경상남도,합천군,과일과채류,1
5882,방울토마토,강원도 홍천군,강원도,홍천군,과일과채류,1
5883,방울토마토,충청북도 청주시,충청북도,청주시,과일과채류,29
5884,방울토마토,전라남도 완도군,전라남도,완도군,과일과채류,2
5885,방울토마토,경상북도 김천시,경상북도,김천시,과일과채류,8
5886,방울토마토,충청북도 괴산군,충청북도,괴산군,과일과채류,1
5887,방울토마토,강원도 평창군,강원도,평창군,과일과채류,1
5888,방울토마토,부산광역시 기장군,부산광역시,기장군,과일과채류,1
5889,방울토마토,전라북도 임실군,전라북도,임실군,과일과채류,6
5890,방울토마토,경상북도 포항시,경상북도,포항시,과일과채류,1
5891,방울토마토,전라북도 익산시,전라북도,익산시,과일과채류,2
5892,방울토마토,대구광역시 동구,대구광역시,동구,과일과채류,1
5893,방울토마토,충청남도 청양군,충청남도,청양군,과일과채류,5
5894,방울토마토,대전광역시 중구,대전광역시,중구,과일과채류,1
5895,방울토마토,충청남도 홍성군,충청남도,홍성군,과일과채류,2
5896,방울토마토,충청남도 금산군,충청남도,금산군,과일과채류,2
5897,방울토마토,강원도 화천군,강원도,화천군,과일과채류,1
5898,방울토마토,경상북도 칠곡군,경상북도,칠곡군,과일과채류,1
5899,방울토마토,경상북도 예천군,경상북도,예천군,과일과채류,1
5900,방울토마토,경상남도 김해시,경상남도,김해시,과일과채류,2
5901,방울토마토,경기도 포천시,경기도,포천시,과일과채류,1
5902,방울토마토,강원도 철원군,강원도,철원군,과일과채류,1
5903,방울토마토,충청남도 예산군,충청남도,예산군,과일과채류,1
5904,방울토마토,전라남도 순천시,전라남도,순천시,과일과채류,2
5905,방울토마토,강원도 양구군,강원도,양구군,과일과채류,2
5906,방울토마토,경기도 광주시,경기도,광주시,과일과채류,1
5907,방울토마토,강원도 영월군,강원도,영월군,과일과채류,2
5908,방울토마토,충청북도 옥천군,충청북도,옥천군,과일과채류,1
5909,방울토마토,전라북도 남원시,전라북도,남원시,과일과채류,1
5910,방울토마토,강원도 횡성군,강원도,횡성군,과일과채류,2
5911,방울토마토,세종특별자치시,세종특별자치시,.,과일과채류,1
5912,방울토마토,경상북도 영천시,경상북도,영천시,과일과채류,1
5913,방울토마토,전라북도 김제시,전라북도,김제시,과일과채류,1
5914,방울토마토,전라남도 해남군,전라남도,해남군,과일과채류,1
5915,방울토마토,충청남도 아산시,충청남도,아산시,과일과채류,2
5916,방울토마토,대전광역시 유성구,대전광역시,유성구,과일과채류,1
5917,방울토마토,강원도 강릉시,강원도,강릉시,과일과채류,1
5918,방풍나물,충청북도 청주시,충청북도,청주시,산채류,1
5919,방풍나물,전라남도 곡성군,전라남도,곡성군,산채류,1
5920,방풍나물,전라남도 고흥군,전라남도,고흥군,산채류,2
5921,배,경기도 가평군,경기도,가평군,과실류,1
5922,배,전라북도 남원시,전라북도,남원시,과실류,2
5923,배,충청남도 예산군,충청남도,예산군,과실류,3
5924,배,충청남도 부여군,충청남도,부여군,과실류,3
5925,배,경상북도 영천시,경상북도,영천시,과실류,1
5926,배,경상북도 경주시,경상북도,경주시,과실류,3
5927,배,전라북도 순창군,전라북도,순창군,과실류,1
5928,배,경기도 양평군,경기도,양평군,과실류,1
5929,배,전라남도 보성군,전라남도,보성군,과실류,9
5930,배,경기도 양주시,경기도,양주시,과실류,2
5931,배,강원도 홍천군,강원도,홍천군,과실류,1
5932,배,전라북도 진안군,전라북도,진안군,과실류,1
5933,배,경상북도 상주시,경상북도,상주시,과실류,3
5934,배,전라남도 함평군,전라남도,함평군,과실류,2
5935,배,경상북도 칠곡군,경상북도,칠곡군,과실류,3
5936,배,경상남도 함양군,경상남도,함양군,과실류,3
5937,배,경기도 이천시,경기도,이천시,과실류,2
5938,배,경기도 시흥시,경기도,시흥시,과실류,1
5939,배,경기도 용인시,경기도,용인시,과실류,2
5940,배,경상북도 김천시,경상북도,김천시,과실류,3
5941,배,경상북도 의성군,경상북도,의성군,과실류,1
5942,배,전라북도 부안군,전라북도,부안군,과실류,1
5943,배,전라북도 김제시,전라북도,김제시,과실류,1
5944,배,강원도 강릉시,강원도,강릉시,과실류,1
5945,배,경기도 의정부시,경기도,의정부시,과실류,1
5946,배추,세종특별자치시,세종특별자치시,.,엽경채류,1
5947,배추,제주특별자치도 제주시,제주특별자치도,제주시,엽경채류,2
5948,배추,전라북도 남원시,전라북도,남원시,엽경채류,1
5949,배추,전라남도 영광군,전라남도,영광군,엽경채류,6
5950,배추,전라남도 진도군,전라남도,진도군,엽경채류,7
5951,배추,강원도 인제군,강원도,인제군,엽경채류,2
5952,배추,강원도 홍천군,강원도,홍천군,엽경채류,4
5953,배추,경상북도 경주시,경상북도,경주시,엽경채류,1
5954,배추,충청남도 홍성군,충청남도,홍성군,엽경채류,1
5955,배추,전라남도 함평군,전라남도,함평군,엽경채류,5
5956,배추,서울특별시 강동구,서울특별시,강동구,엽경채류,1
5957,배추,경기도 화성시,경기도,화성시,엽경채류,1
5958,배추,전라남도 무안군,전라남도,무안군,엽경채류,1
5959,배추,전라남도 목포시,전라남도,목포시,엽경채류,1
5960,배추,전라남도 완도군,전라남도,완도군,엽경채류,1
5961,배추,전라남도 해남군,전라남도,해남군,엽경채류,17
5962,배추,강원도 삼척시,강원도,삼척시,엽경채류,2
5963,배추,충청북도 괴산군,충청북도,괴산군,엽경채류,1
5964,배추,충청북도 청주시,충청북도,청주시,엽경채류,1
5965,배추,강원도 영월군,강원도,영월군,엽경채류,1
5966,배추,전라북도 장수군,전라북도,장수군,엽경채류,1
5967,배추,부산광역시 기장군,부산광역시,기장군,엽경채류,1
5968,배추,경상북도 청송군,경상북도,청송군,엽경채류,1
5969,배추,경상남도 거제시,경상남도,거제시,엽경채류,1
5970,배추,충청북도 단양군,충청북도,단양군,엽경채류,1
5971,배추,충청남도 태안군,충청남도,태안군,엽경채류,1
5972,배추,전라남도 여수시,전라남도,여수시,엽경채류,1
5973,배추,충청남도 당진시,충청남도,당진시,엽경채류,1
5974,배추,전라북도 진안군,전라북도,진안군,엽경채류,1
5975,배추,경상북도 봉화군,경상북도,봉화군,엽경채류,1
